name,accession,date,loc
hCoV-19/USA/SC-DHEC-1647/2021|EPI_ISL_2312977|2021-04-30,EPI_ISL_2312977,2021-04-30,USA
hCoV-19/USA/SC-DHEC-1658/2021|EPI_ISL_2312988|2021-04-30,EPI_ISL_2312988,2021-04-30,USA
hCoV-19/USA/SC-DHEC-1952/2021|EPI_ISL_2508518|2021-05-21,EPI_ISL_2508518,2021-05-21,USA
hCoV-19/USA/SC-DHEC-2045/2021|EPI_ISL_2629211|2021-06-03,EPI_ISL_2629211,2021-06-03,USA
hCoV-19/USA/SC-MCRDPI_20_2078-T42/2020|EPI_ISL_2894830|2020-09-22,EPI_ISL_2894830,2020-09-22,USA
hCoV-19/USA/SC-MUSC-0650/2021|EPI_ISL_1482966|2021-02-23,EPI_ISL_1482966,2021-02-23,USA
hCoV-19/USA/SC-USC-COM511/2020|EPI_ISL_493130|2020-04-30,EPI_ISL_493130,2020-04-30,USA
hCoV-19/USA/SD-CDC-2-3880625/2021|EPI_ISL_1094543|2021-01-25,EPI_ISL_1094543,2021-01-25,USA
hCoV-19/USA/SD-CDC-2-4718239/2021|EPI_ISL_3491422|2021-07-27,EPI_ISL_3491422,2021-07-27,USA
hCoV-19/USA/SD-CDC-2-4791136/2021|EPI_ISL_3813757|2021-08-09,EPI_ISL_3813757,2021-08-09,USA
hCoV-19/USA/SD-CDC-2-4791644/2021|EPI_ISL_3813745|2021-08-08,EPI_ISL_3813745,2021-08-08,USA
hCoV-19/USA/SD-CDC-IBX490264046604/2021|EPI_ISL_2186333|2021-04-17,EPI_ISL_2186333,2021-04-17,USA
hCoV-19/USA/SD-CDC-LC0056291/2021|EPI_ISL_2046599|2021-04-30,EPI_ISL_2046599,2021-04-30,USA
hCoV-19/USA/SD-CDC-LC0064526/2021|EPI_ISL_2398034|2021-05-20,EPI_ISL_2398034,2021-05-20,USA
hCoV-19/USA/SD-MDH-0010/2021|EPI_ISL_3216853|2021-07-02,EPI_ISL_3216853,2021-07-02,USA
hCoV-19/USA/SD-SDPHL-0001/2020|EPI_ISL_569609|2020-04-03,EPI_ISL_569609,2020-04-03,USA
hCoV-19/USA/SD-SDPHL-0345/2021|EPI_ISL_2102026|2021-04-30,EPI_ISL_2102026,2021-04-30,USA
hCoV-19/USA/SD-SDPHL-0349/2021|EPI_ISL_2427231|2021-05-04,EPI_ISL_2427231,2021-05-04,USA
hCoV-19/USA/SD-SDPHL-0410/2021|EPI_ISL_3047971|2021-06-24,EPI_ISL_3047971,2021-06-24,USA
hCoV-19/USA/SD-SDPHL-0418/2021|EPI_ISL_3047979|2021-06-30,EPI_ISL_3047979,2021-06-30,USA
hCoV-19/USA/TN-3-22676-4/2021|EPI_ISL_2179104|2021-04-30,EPI_ISL_2179104,2021-04-30,USA
hCoV-19/USA/TN-3-88710-3/2021|EPI_ISL_2179141|2021-04-30,EPI_ISL_2179141,2021-04-30,USA
hCoV-19/USA/TN-CDC-ASC210058252/2021|EPI_ISL_2159386|2021-05-04,EPI_ISL_2159386,2021-05-04,USA
hCoV-19/USA/TN-CDC-ASC210062961/2021|EPI_ISL_2280842|2021-05-13,EPI_ISL_2280842,2021-05-13,USA
hCoV-19/USA/TN-CDC-ASC210161241/2021|EPI_ISL_3324958|2021-07-20,EPI_ISL_3324958,2021-07-20,USA
hCoV-19/USA/TN-CDC-ASC210272130/2021|EPI_ISL_3752799|2021-08-03,EPI_ISL_3752799,2021-08-03,USA
hCoV-19/USA/TN-CDC-LC0082333/2021|EPI_ISL_2926603|2021-06-13,EPI_ISL_2926603,2021-06-13,USA
hCoV-19/USA/TN-CDC-QDX26400245/2021|EPI_ISL_3018307|2021-06-30,EPI_ISL_3018307,2021-06-30,USA
hCoV-19/USA/TN-CDC-QDX26763522/2021|EPI_ISL_3214190|2021-07-09,EPI_ISL_3214190,2021-07-09,USA
hCoV-19/USA/TN-GD-081021-KAO189BOJ/2021|EPI_ISL_3624212|2021-08-02,EPI_ISL_3624212,2021-08-02,USA
hCoV-19/USA/TN-VUMC-000117/2020|EPI_ISL_3725901|2020-12-17,EPI_ISL_3725901,2020-12-17,USA
hCoV-19/USA/TX-CDC-2-4282443/2021|EPI_ISL_1937472|2021-04-13,EPI_ISL_1937472,2021-04-13,USA
hCoV-19/USA/TX-CDC-ASC210037432/2021|EPI_ISL_2148606|2021-04-30,EPI_ISL_2148606,2021-04-30,USA
hCoV-19/USA/TX-CDC-ASC210063729/2021|EPI_ISL_2280976|2021-05-14,EPI_ISL_2280976,2021-05-14,USA
hCoV-19/USA/TX-CDC-ASC210110264/2021|EPI_ISL_2784977|2021-06-17,EPI_ISL_2784977,2021-06-17,USA
hCoV-19/USA/TX-CDC-ASC210113901/2021|EPI_ISL_3220300|2021-07-12,EPI_ISL_3220300,2021-07-12,USA
hCoV-19/USA/TX-CDC-FG-067397/2021|EPI_ISL_3523233|2021-07-29,EPI_ISL_3523233,2021-07-29,USA
hCoV-19/USA/TX-CDC-LC0159920/2021|EPI_ISL_3607912|2021-08-05,EPI_ISL_3607912,2021-08-05,USA
hCoV-19/USA/TX-CDC-LC0167960/2021|EPI_ISL_3686915|2021-08-02,EPI_ISL_3686915,2021-08-02,USA
hCoV-19/USA/TX-CDC-QDX23654253/2021|EPI_ISL_1668758|2021-04-04,EPI_ISL_1668758,2021-04-04,USA
hCoV-19/USA/TX-CDC-QDX26177814/2021|EPI_ISL_2874385|2021-06-23,EPI_ISL_2874385,2021-06-23,USA
hCoV-19/USA/TX-DSHS-0966/2020|EPI_ISL_613973|2020-06-15,EPI_ISL_613973,2020-06-15,USA
hCoV-19/USA/TX-DSHS-5287/2021|EPI_ISL_1607893|2021-03-24,EPI_ISL_1607893,2021-03-24,USA
hCoV-19/USA/TX-DSHS-6616/2021|EPI_ISL_2280073|2021-04-19,EPI_ISL_2280073,2021-04-19,USA
hCoV-19/USA/TX-HMH-MCoV-15720/2020|EPI_ISL_785404|2020-07-09,EPI_ISL_785404,2020-07-09,USA
hCoV-19/USA/TX-HMH-MCoV-18598/2020|EPI_ISL_784946|2020-11-19,EPI_ISL_784946,2020-11-19,USA
hCoV-19/USA/TX-HMH-MCoV-21256/2020|EPI_ISL_1075702|2020-12-29,EPI_ISL_1075702,2020-12-29,USA
hCoV-19/USA/TX-HMH-MCoV-44165/2021|EPI_ISL_2225403|2021-04-30,EPI_ISL_2225403,2021-04-30,USA
hCoV-19/USA/TX-HMH-MCoV-44218/2021|EPI_ISL_2225456|2021-05-01,EPI_ISL_2225456,2021-05-01,USA
hCoV-19/USA/UT-04006/2020|EPI_ISL_483020|2020-05-11,EPI_ISL_483020,2020-05-11,USA
hCoV-19/USA/UT-UPHL-2012536667/2020|EPI_ISL_746137|2020-09-09,EPI_ISL_746137,2020-09-09,USA
hCoV-19/USA/UT-UPHL-2104270045/2020|EPI_ISL_2201652|2020-09-11,EPI_ISL_2201652,2020-09-11,USA
hCoV-19/USA/UT-UPHL-2105391724/2020|EPI_ISL_2290182|2020-12-22,EPI_ISL_2290182,2020-12-22,USA
hCoV-19/USA/UT-UPHL-2105611025/2021|EPI_ISL_2291702|2021-04-30,EPI_ISL_2291702,2021-04-30,USA
hCoV-19/USA/UT-UPHL-2105845442/2021|EPI_ISL_2292941|2021-04-30,EPI_ISL_2292941,2021-04-30,USA
hCoV-19/USA/UT-UPHL-210603423247/2021|EPI_ISL_2456129|2021-05-12,EPI_ISL_2456129,2021-05-12,USA
hCoV-19/USA/UT-UPHL-210617169300/2021|EPI_ISL_2856297|2021-06-03,EPI_ISL_2856297,2021-06-03,USA
hCoV-19/USA/UT-UPHL-210707347711/2021|EPI_ISL_2858000|2021-05-13,EPI_ISL_2858000,2021-05-13,USA
hCoV-19/USA/UT-UPHL-210710305130-6-24/2021|EPI_ISL_3756322|2021-06-24,EPI_ISL_3756322,2021-06-24,USA
hCoV-19/USA/UT-UPHL-210729877278/2021|EPI_ISL_3263352|2021-07-12,EPI_ISL_3263352,2021-07-12,USA
hCoV-19/USA/UT-UPHL-210814840280/2021|EPI_ISL_3743491|2021-07-26,EPI_ISL_3743491,2021-07-26,USA
hCoV-19/USA/UT-UPHL-210823493065/2021|EPI_ISL_3707050|2021-08-07,EPI_ISL_3707050,2021-08-07,USA
hCoV-19/USA/UT-UPHL-210828911023/2021|EPI_ISL_3805099|2021-08-23,EPI_ISL_3805099,2021-08-23,USA
hCoV-19/USA/VA-CDC-LC0001506/2020|EPI_ISL_1027740|2020-12-28,EPI_ISL_1027740,2020-12-28,USA
hCoV-19/USA/VA-CDC-LC0019670/2021|EPI_ISL_1221065|2021-02-19,EPI_ISL_1221065,2021-02-19,USA
hCoV-19/USA/VA-CDC-LC0026147/2021|EPI_ISL_1481243|2021-03-11,EPI_ISL_1481243,2021-03-11,USA
hCoV-19/USA/VA-CDC-LC0031813/2021|EPI_ISL_1513655|2021-03-14,EPI_ISL_1513655,2021-03-14,USA
hCoV-19/USA/VA-CDC-LC0054062/2021|EPI_ISL_2044775|2021-04-29,EPI_ISL_2044775,2021-04-29,USA
hCoV-19/USA/VA-CDC-LC0054192/2021|EPI_ISL_2044811|2021-04-30,EPI_ISL_2044811,2021-04-30,USA
hCoV-19/USA/VA-CDC-LC0070123/2021|EPI_ISL_2611727|2021-06-04,EPI_ISL_2611727,2021-06-04,USA
hCoV-19/USA/VA-CDC-LC0177211/2021|EPI_ISL_3745624|2021-08-04,EPI_ISL_3745624,2021-08-04,USA
hCoV-19/USA/VA-CDC-LC0184556/2021|EPI_ISL_3748219|2021-08-11,EPI_ISL_3748219,2021-08-11,USA
hCoV-19/USA/VA-DCLS-0079/2020|EPI_ISL_429978|2020-03-30,EPI_ISL_429978,2020-03-30,USA
hCoV-19/USA/VA-DCLS-0766/2020|EPI_ISL_526882|2020-06-09,EPI_ISL_526882,2020-06-09,USA
hCoV-19/USA/VA-DCLS-0795/2020|EPI_ISL_522806|2020-07-07,EPI_ISL_522806,2020-07-07,USA
hCoV-19/USA/VA-DCLS-1629/2020|EPI_ISL_614032|2020-08-17,EPI_ISL_614032,2020-08-17,USA
hCoV-19/USA/VA-DCLS-2736/2020|EPI_ISL_978200|2020-12-15,EPI_ISL_978200,2020-12-15,USA
hCoV-19/USA/VA-DCLS-2898/2021|EPI_ISL_965193|2021-01-05,EPI_ISL_965193,2021-01-05,USA
hCoV-19/USA/VA-DCLS-5081/2021|EPI_ISL_2229445|2021-04-30,EPI_ISL_2229445,2021-04-30,USA
hCoV-19/USA/VA-DCLS-5238/2021|EPI_ISL_2362032|2021-05-18,EPI_ISL_2362032,2021-05-18,USA
hCoV-19/USA/VA-DCLS-5629/2021|EPI_ISL_2920803|2021-06-19,EPI_ISL_2920803,2021-06-19,USA
hCoV-19/USA/VA-DCLS-6367/2021|EPI_ISL_3667878|2021-07-24,EPI_ISL_3667878,2021-07-24,USA
hCoV-19/USA/VA-DCLS-6858/2021|EPI_ISL_3693364|2021-07-30,EPI_ISL_3693364,2021-07-30,USA
hCoV-19/USA/VA-SU-SC_129/2021|EPI_ISL_2454517|2021-05-01,EPI_ISL_2454517,2021-05-01,USA
hCoV-19/USA/VI-CDC-2-4513176/2021|EPI_ISL_3355070|2021-05-17,EPI_ISL_3355070,2021-05-17,USA
hCoV-19/USA/VI-Yale-5621/2021|EPI_ISL_3045991|2021-05-21,EPI_ISL_3045991,2021-05-21,USA
hCoV-19/USA/VI-Yale-6039/2021|EPI_ISL_3045946|2021-06-24,EPI_ISL_3045946,2021-06-24,USA
hCoV-19/USA/VI-Yale-6045/2021|EPI_ISL_3045949|2021-06-28,EPI_ISL_3045949,2021-06-28,USA
hCoV-19/USA/VI-Yale-6051/2021|EPI_ISL_3045952|2021-03-09,EPI_ISL_3045952,2021-03-09,USA
hCoV-19/USA/VI-Yale-6673/2021|EPI_ISL_3347230|2021-07-26,EPI_ISL_3347230,2021-07-26,USA
hCoV-19/USA/VI-Yale-7033/2021|EPI_ISL_3347351|2021-07-27,EPI_ISL_3347351,2021-07-27,USA
hCoV-19/USA/VI-Yale-7874-/2021|EPI_ISL_3670229|2021-08-02,EPI_ISL_3670229,2021-08-02,USA
hCoV-19/USA/VI-Yale-8034/2021|EPI_ISL_3840973|2021-08-09,EPI_ISL_3840973,2021-08-09,USA
hCoV-19/USA/VT-CDC-2-3920641/2021|EPI_ISL_1225944|2021-01-07,EPI_ISL_1225944,2021-01-07,USA
hCoV-19/USA/VT-CDC-2-4044446/2020|EPI_ISL_1446716|2020-04-04,EPI_ISL_1446716,2020-04-04,USA
hCoV-19/USA/VT-CDC-2-4044713/2020|EPI_ISL_3354359|2020-11-27,EPI_ISL_3354359,2020-11-27,USA
hCoV-19/USA/VT-CDC-2-4044725/2020|EPI_ISL_903657|2020-12-26,EPI_ISL_903657,2020-12-26,USA
hCoV-19/USA/VT-CDC-QDX24520518/2021|EPI_ISL_2143170|2021-04-30,EPI_ISL_2143170,2021-04-30,USA
hCoV-19/USA/VT-CDC-QDX26380794/2021|EPI_ISL_3018386|2021-06-26,EPI_ISL_3018386,2021-06-26,USA
hCoV-19/USA/VT-CDCBI-CRSP_36HREX2KUEDLWRSG/2021|EPI_ISL_1972041|2021-04-30,EPI_ISL_1972041,2021-04-30,USA
hCoV-19/USA/VT-CDCBI-CRSP_AQHPHTFUFLXJSWWV/2021|EPI_ISL_3724450|2021-08-16,EPI_ISL_3724450,2021-08-16,USA
hCoV-19/USA/VT-CDCBI-CRSP_ASPLHJE2ETPVKINY/2021|EPI_ISL_3839209|2021-08-21,EPI_ISL_3839209,2021-08-21,USA
hCoV-19/USA/VT-CDCBI-CRSP_J5CD5O5KNNNN64UP/2021|EPI_ISL_3399637|2021-07-29,EPI_ISL_3399637,2021-07-29,USA
hCoV-19/USA/VT-CDCBI-CRSP_N4GJXAO6ZSDLBPMR/2021|EPI_ISL_2193193|2021-05-12,EPI_ISL_2193193,2021-05-12,USA
hCoV-19/USA/VT-CDCBI-CRSP_PQNVLG2VLZNU4QWK/2021|EPI_ISL_3407505|2021-07-31,EPI_ISL_3407505,2021-07-31,USA
hCoV-19/USA/VT-CDCBI-CRSP_RTREF2KKUWAG4CDS/2021|EPI_ISL_2104388|2021-05-07,EPI_ISL_2104388,2021-05-07,USA
hCoV-19/USA/VT-CDCBI-CRSP_SR2XQ3XHHRODAP6K/2021|EPI_ISL_2991989|2021-06-01,EPI_ISL_2991989,2021-06-01,USA
hCoV-19/USA/VT-MASPHL-02202/2021|EPI_ISL_1503484|2021-02-18,EPI_ISL_1503484,2021-02-18,USA
hCoV-19/USA/WA-Altius-ALTCOV-2MXCIKS4TMC4EEUH/2021|EPI_ISL_2378165|2021-04-30,EPI_ISL_2378165,2021-04-30,USA
hCoV-19/USA/WA-Altius-ALTCOV-XPCFRVNDOZ66WPVH/2021|EPI_ISL_3216721|2021-06-10,EPI_ISL_3216721,2021-06-10,USA
hCoV-19/USA/WA-CDC-UW21051216922/2021|EPI_ISL_2333044|2021-05-12,EPI_ISL_2333044,2021-05-12,USA
hCoV-19/USA/WA-CDC-UW21052126760/2021|EPI_ISL_2432689|2021-05-21,EPI_ISL_2432689,2021-05-21,USA
hCoV-19/USA/WA-CDC-UW21071767947/2021|EPI_ISL_3149653|2021-07-17,EPI_ISL_3149653,2021-07-17,USA
hCoV-19/USA/WA-CDC-UW21071792058/2021|EPI_ISL_3149661|2021-07-17,EPI_ISL_3149661,2021-07-17,USA
hCoV-19/USA/WA-CDC-UW21080283243/2021|EPI_ISL_3449114|2021-08-02,EPI_ISL_3449114,2021-08-02,USA
hCoV-19/USA/WA-CDC-UW21081752773/2021|EPI_ISL_3758989|2021-08-17,EPI_ISL_3758989,2021-08-17,USA
hCoV-19/USA/WA-PHL-000694/2021|EPI_ISL_2096071|2021-04-30,EPI_ISL_2096071,2021-04-30,USA
hCoV-19/USA/WA-S5325/2020|EPI_ISL_1222539|2020-10-19,EPI_ISL_1222539,2020-10-19,USA
hCoV-19/USA/WA-S89/2020|EPI_ISL_417142|2020-02-29,EPI_ISL_417142,2020-02-29,USA
hCoV-19/USA/WA-S9374/2020|EPI_ISL_3049175|2020-11-19,EPI_ISL_3049175,2020-11-19,USA
hCoV-19/USA/WA-S938/2020|EPI_ISL_463428|2020-04-23,EPI_ISL_463428,2020-04-23,USA
hCoV-19/USA/WA-UW-1865/2020|EPI_ISL_424330|2020-03-23,EPI_ISL_424330,2020-03-23,USA
hCoV-19/USA/WA-UW-2021041224627/2021|EPI_ISL_1789453|2021-04-12,EPI_ISL_1789453,2021-04-12,USA
hCoV-19/USA/WA-UW-21062906851/2021|EPI_ISL_3025986|2021-06-29,EPI_ISL_3025986,2021-06-29,USA
hCoV-19/USA/WI-CDC-LC0032988/2021|EPI_ISL_1514408|2021-03-20,EPI_ISL_1514408,2021-03-20,USA
hCoV-19/USA/WI-CDC-LC0156395/2021|EPI_ISL_3605392|2021-08-05,EPI_ISL_3605392,2021-08-05,USA
hCoV-19/USA/WI-CDC-LC0162903/2021|EPI_ISL_3676276|2021-08-04,EPI_ISL_3676276,2021-08-04,USA
hCoV-19/USA/WI-GMF-01534/2020|EPI_ISL_435396|2020-04-22,EPI_ISL_435396,2020-04-22,USA
hCoV-19/USA/WI-GMF-11890/2020|EPI_ISL_547635|2020-07-21,EPI_ISL_547635,2020-07-21,USA
hCoV-19/USA/WI-GMF-54291/2021|EPI_ISL_1113214|2021-02-15,EPI_ISL_1113214,2021-02-15,USA
hCoV-19/USA/WI-UW-1273/2020|EPI_ISL_536645|2020-08-22,EPI_ISL_536645,2020-08-22,USA
hCoV-19/USA/WI-UW-5340/2021|EPI_ISL_2833993|2021-06-21,EPI_ISL_2833993,2021-06-21,USA
hCoV-19/USA/WI-WSLH-200452/2020|EPI_ISL_578597|2020-05-19,EPI_ISL_578597,2020-05-19,USA
hCoV-19/USA/WI-WSLH-214789/2021|EPI_ISL_2279420|2021-04-30,EPI_ISL_2279420,2021-04-30,USA
hCoV-19/USA/WI-WSLH-214815/2021|EPI_ISL_2279446|2021-04-30,EPI_ISL_2279446,2021-04-30,USA
hCoV-19/USA/WI-WSLH-214925/2021|EPI_ISL_2558133|2021-05-10,EPI_ISL_2558133,2021-05-10,USA
hCoV-19/USA/WI-WSLH-215571/2021|EPI_ISL_2727750|2021-05-24,EPI_ISL_2727750,2021-05-24,USA
hCoV-19/USA/WI-WSLH-215589/2021|EPI_ISL_2727768|2021-06-10,EPI_ISL_2727768,2021-06-10,USA
hCoV-19/USA/WI-WSLH-215865/2021|EPI_ISL_3131984|2021-07-08,EPI_ISL_3131984,2021-07-08,USA
hCoV-19/USA/WI-WSLH-216147/2021|EPI_ISL_3234806|2021-07-19,EPI_ISL_3234806,2021-07-19,USA
hCoV-19/USA/WV-CDC-ASC210037471/2021|EPI_ISL_2147996|2021-04-30,EPI_ISL_2147996,2021-04-30,USA
hCoV-19/USA/WV-CDC-ASC210038275/2021|EPI_ISL_2148095|2021-05-02,EPI_ISL_2148095,2021-05-02,USA
hCoV-19/USA/WV-CDC-LC0169718/2021|EPI_ISL_3686368|2021-07-19,EPI_ISL_3686368,2021-07-19,USA
hCoV-19/USA/WV-CDC-LC0175854/2021|EPI_ISL_3741839|2021-08-11,EPI_ISL_3741839,2021-08-11,USA
hCoV-19/USA/WV-CDC-LC0176158/2021|EPI_ISL_3742621|2021-08-11,EPI_ISL_3742621,2021-08-11,USA
hCoV-19/USA/WV-CDC-LC0189885/2021|EPI_ISL_3751789|2021-07-26,EPI_ISL_3751789,2021-07-26,USA
hCoV-19/USA/WV-WVU-WV118687/2020|EPI_ISL_2195720|2020-05-04,EPI_ISL_2195720,2020-05-04,USA
hCoV-19/USA/WV-WVU-WV118689/2020|EPI_ISL_2195721|2020-05-04,EPI_ISL_2195721,2020-05-04,USA
hCoV-19/USA/WV-WVU-WV119132/2021|EPI_ISL_2196051|2021-04-25,EPI_ISL_2196051,2021-04-25,USA
hCoV-19/USA/WV-WVU-WV120004/2021|EPI_ISL_2615475|2021-05-06,EPI_ISL_2615475,2021-05-06,USA
hCoV-19/USA/WV-WVU-WV120543/2021|EPI_ISL_2615859|2021-04-30,EPI_ISL_2615859,2021-04-30,USA
hCoV-19/USA/WV-WVU-WV120858/2021|EPI_ISL_2758331|2021-06-09,EPI_ISL_2758331,2021-06-09,USA
hCoV-19/USA/WV-WVU-WV120863/2021|EPI_ISL_2758336|2021-06-04,EPI_ISL_2758336,2021-06-04,USA
hCoV-19/USA/WY-CDC-2-3971675/2021|EPI_ISL_3354059|2021-02-13,EPI_ISL_3354059,2021-02-13,USA
hCoV-19/USA/WY-CDC-2-4242279/2021|EPI_ISL_1824010|2021-04-02,EPI_ISL_1824010,2021-04-02,USA
hCoV-19/USA/WY-WPHL-21013883/2021|EPI_ISL_1009809|2021-02-02,EPI_ISL_1009809,2021-02-02,USA
hCoV-19/USA/WY-WYPHL-20133075/2020|EPI_ISL_2566333|2020-11-12,EPI_ISL_2566333,2020-11-12,USA
hCoV-19/USA/WY-WYPHL-21034847/2021|EPI_ISL_2925635|2021-04-30,EPI_ISL_2925635,2021-04-30,USA
hCoV-19/USA/WY-WYPHL-21036944/2021|EPI_ISL_2712918|2021-05-21,EPI_ISL_2712918,2021-05-21,USA
hCoV-19/USA/WY-WYPHL-21037176/2021|EPI_ISL_2775590|2021-05-21,EPI_ISL_2775590,2021-05-21,USA
hCoV-19/USA/WY-WYPHL-21038932/2021|EPI_ISL_2616543|2021-06-03,EPI_ISL_2616543,2021-06-03,USA
hCoV-19/USA/WY-WYPHL-21042129/2021|EPI_ISL_2776143|2021-06-15,EPI_ISL_2776143,2021-06-15,USA
hCoV-19/USA/WY-WYPHL-21053040/2021|EPI_ISL_3370771|2021-07-28,EPI_ISL_3370771,2021-07-28,USA
hCoV-19/USA/WY-WYPHL-21053932/2021|EPI_ISL_3298253|2021-07-30,EPI_ISL_3298253,2021-07-30,USA
hCoV-19/USA/WY-WYPHL-21055218/2021|EPI_ISL_3535110|2021-08-03,EPI_ISL_3535110,2021-08-03,USA
hCoV-19/USA/WY-WYPHL-21059341/2021|EPI_ISL_3650719|2021-08-12,EPI_ISL_3650719,2021-08-12,USA
hCoV-19/USA/WY-WYPHL20161029/2020|EPI_ISL_1857368|2020-12-07,EPI_ISL_1857368,2020-12-07,USA
hCoV-19/USA/WY-WYPHL21032066/2021|EPI_ISL_2015270|2021-04-30,EPI_ISL_2015270,2021-04-30,USA
hCoV-19/Uganda/UG053/2020|EPI_ISL_737970|2020-05-11,EPI_ISL_737970,2020-05-11,Uganda
hCoV-19/Uganda/UG188/2020|EPI_ISL_954284|2020-12-30,EPI_ISL_954284,2020-12-30,Uganda
hCoV-19/Uganda/UG226/2021|EPI_ISL_1469324|2021-01-20,EPI_ISL_1469324,2021-01-20,Uganda
hCoV-19/Uganda/UG490/2021|EPI_ISL_2690460|2021-05-09,EPI_ISL_2690460,2021-05-09,Uganda
hCoV-19/Uganda/UG491/2021|EPI_ISL_2690461|2021-05-09,EPI_ISL_2690461,2021-05-09,Uganda
hCoV-19/Uganda/UG503/2021|EPI_ISL_2690481|2021-06-08,EPI_ISL_2690481,2021-06-08,Uganda
hCoV-19/Uganda/UG622/2021|EPI_ISL_3149363|2021-07-01,EPI_ISL_3149363,2021-07-01,Uganda
hCoV-19/Uganda/UG630/2021|EPI_ISL_3149369|2021-06-24,EPI_ISL_3149369,2021-06-24,Uganda
hCoV-19/Uganda/UG683/2021|EPI_ISL_3546309|2021-07-14,EPI_ISL_3546309,2021-07-14,Uganda
hCoV-19/Ukraine/42-62254/2021|EPI_ISL_3262122|2021-06-17,EPI_ISL_3262122,2021-06-17,Ukraine
hCoV-19/Ukraine/56-62372/2021|EPI_ISL_3262134|2021-06-14,EPI_ISL_3262134,2021-06-14,Ukraine
hCoV-19/Ukraine/HZ2-59758/2021|EPI_ISL_2934570|2021-05-21,EPI_ISL_2934570,2021-05-21,Ukraine
hCoV-19/Ukraine/Kharkiv-782/2020|EPI_ISL_582513|2020-07-31,EPI_ISL_582513,2020-07-31,Ukraine
hCoV-19/Ukraine/Kyiv-PHC-0028/2021|EPI_ISL_1495136|2021-03-17,EPI_ISL_1495136,2021-03-17,Ukraine
hCoV-19/United_Arab_Emirates/1881/2020|EPI_ISL_859637|2020-08-27,EPI_ISL_859637,2020-08-27,United Arab Emirates
hCoV-19/United_Arab_Emirates/2002/2020|EPI_ISL_859646|2020-07-05,EPI_ISL_859646,2020-07-05,United Arab Emirates
hCoV-19/United_Arab_Emirates/AZ-USAFSAM-S4144/2021|EPI_ISL_3048168|2021-06-23,EPI_ISL_3048168,2021-06-23,United Arab Emirates
hCoV-19/United_Arab_Emirates/AZ-USAFSAM-S4149/2021|EPI_ISL_3048171|2021-06-23,EPI_ISL_3048171,2021-06-23,United Arab Emirates
hCoV-19/United_Arab_Emirates/P1/2020|EPI_ISL_463740|2020-03-30,EPI_ISL_463740,2020-03-30,United Arab Emirates
hCoV-19/United_Arab_Emirates/skmc-920168117/2020|EPI_ISL_582125|2020-01-28,EPI_ISL_582125,2020-01-28,United Arab Emirates
hCoV-19/Uruguay/BUN-M151/2020|EPI_ISL_751185|2020-07-20,EPI_ISL_751185,2020-07-20,Uruguay
hCoV-19/Uruguay/CUY12-002838-UYRN/2021|EPI_ISL_2965572|2021-05-30,EPI_ISL_2965572,2021-05-30,Uruguay
hCoV-19/Uruguay/CUY2-000184-UYSA/2021|EPI_ISL_2964386|2021-01-19,EPI_ISL_2964386,2021-01-19,Uruguay
hCoV-19/Uruguay/RT01-UYMO/2020|EPI_ISL_2965583|2020-08-07,EPI_ISL_2965583,2020-08-07,Uruguay
hCoV-19/Uruguay/RT59-UYMO/2020|EPI_ISL_2965569|2020-12-30,EPI_ISL_2965569,2020-12-30,Uruguay
hCoV-19/Uruguay/UY-10/2020|EPI_ISL_429257|2020-03-19,EPI_ISL_429257,2020-03-19,Uruguay
hCoV-19/Uruguay/UY-957/2020|EPI_ISL_480346|2020-05-25,EPI_ISL_480346,2020-05-25,Uruguay
hCoV-19/Uruguay/UY-NYULH1955/2021|EPI_ISL_2427534|2021-03-27,EPI_ISL_2427534,2021-03-27,Uruguay
hCoV-19/Uruguay/UY-NYULH2143/2021|EPI_ISL_2427721|2021-04-13,EPI_ISL_2427721,2021-04-13,Uruguay
hCoV-19/Uruguay/UY-NYULH2149/2021|EPI_ISL_2427727|2021-04-09,EPI_ISL_2427727,2021-04-09,Uruguay
hCoV-19/Uruguay/UY-NYUMC845/2020|EPI_ISL_457941|2020-03-17,EPI_ISL_457941,2020-03-17,Uruguay
hCoV-19/Uzbekistan/346/2021|EPI_ISL_3188975|2021-06-25,EPI_ISL_3188975,2021-06-25,Uzbekistan
hCoV-19/Uzbekistan/355/2021|EPI_ISL_3188977|2021-06-25,EPI_ISL_3188977,2021-06-25,Uzbekistan
hCoV-19/Uzbekistan/Tashkent-CGB-27/2020|EPI_ISL_1477048|2020-12-07,EPI_ISL_1477048,2020-12-07,Uzbekistan
hCoV-19/Uzbekistan/Tashkent-CGB-34/2021|EPI_ISL_3673667|2021-07-23,EPI_ISL_3673667,2021-07-23,Uzbekistan
hCoV-19/Uzbekistan/Tashkent-CGB-48/2021|EPI_ISL_3668635|2021-07-23,EPI_ISL_3668635,2021-07-23,Uzbekistan
hCoV-19/Venezuela/12MZ/2020|EPI_ISL_1576834|2020-05-22,EPI_ISL_1576834,2020-05-22,Venezuela
hCoV-19/Venezuela/3NE/2020|EPI_ISL_1577816|2020-04-10,EPI_ISL_1577816,2020-04-10,Venezuela
hCoV-19/Venezuela/Ara6800/2021|EPI_ISL_2628306|2021-05-10,EPI_ISL_2628306,2021-05-10,Venezuela
hCoV-19/Venezuela/Bar6904/2021|EPI_ISL_3507369|2021-07-03,EPI_ISL_3507369,2021-07-03,Venezuela
